session_id_encoded,trajectory,Churn
153977,"[1, 2, 2, 1]",1
230434,"[1, 2]",1
321144,"[2, 1]",1
1038105,"[1, 2, 1, 2, 1, 1, 2, 1]",1
30187,"[1, 1, 2, 1]",1
48408,"[1, 1, 1, 1, 1, 1]",1
341864,"[1, 2]",1
554296,[1],1
367519,"[1, 2]",1
764224,[1],1
840192,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1
325530,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 2]",1
909789,[1],1
723030,"[1, 2]",1
550617,"[2, 1]",1
379897,"[2, 1]",1
321619,"[2, 1]",1
264509,"[2, 1]",1
891345,"[1, 2]",1
821567,[1],1
968343,"[2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1]",1
1042542,"[2, 1, 2, 1, 2, 1]",1
578596,"[1, 1, 2, 1, 1, 2]",1
377710,"[1, 2, 2, 1, 2, 1, 2, 1]",1
1042434,[1],1
725393,"[1, 2]",1
882210,"[1, 2, 2, 1]",1
19601,"[2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2]",1
162825,"[2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1]",1
539133,"[1, 2]",1
493148,"[1, 1, 1, 1, 1]",1
747877,"[1, 1, 1, 2, 1, 1]",1
104882,"[2, 1]",1
748684,"[1, 2]",1
994391,"[1, 2]",1
914688,"[1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2]",1
240385,"[1, 2]",1
436564,"[2, 1, 2, 1, 2, 1]",1
635142,"[2, 1]",1
935010,"[2, 1]",1
413776,[1],1
354353,"[2, 1]",1
315929,[1],1
468134,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]",1
177690,"[2, 1]",1
96012,"[1, 1, 1, 1, 2, 1, 1, 1]",1
518945,[1],1
782189,"[1, 1, 2, 1]",1
315809,"[1, 1, 1, 1, 1]",1
17510,[1],1
23845,"[1, 2, 1, 2, 1, 2, 2, 1, 1, 2]",1
298818,"[1, 2]",1
870470,"[1, 1, 1, 1, 1, 1, 2, 1]",1
973694,"[1, 2]",1
582572,[1],1
564494,"[1, 2, 1, 2]",1
1000719,"[2, 1, 2, 1]",1
146584,[1],1
601511,"[2, 1]",1
225808,"[1, 1, 1, 1, 2, 1, 1, 1]",1
47396,"[1, 2]",1
672009,[1],0
638031,[1],1
612678,"[1, 1, 1, 1, 1]",1
111238,"[1, 2, 1, 2]",1
695144,"[2, 1]",1
508482,"[1, 1, 1, 2, 2, 1, 2, 1]",1
479611,"[1, 1, 1]",1
701844,[1],1
696925,"[1, 1, 1, 1, 1]",1
566419,"[2, 1]",1
468055,"[1, 1, 2, 1, 1, 1, 2, 1]",1
604337,"[1, 1, 1, 1, 2, 3, 1, 1, 1, 1]",1
438198,[1],1
626279,"[2, 1]",1
899214,"[2, 1]",1
1046822,[1],1
507159,"[1, 2]",1
873911,"[1, 1, 1, 2, 1]",1
435838,"[1, 2, 1, 2]",1
21394,"[1, 2, 1, 2, 2, 1]",1
258317,"[2, 1]",1
93357,[1],1
1000620,"[1, 1, 1, 1, 1, 1, 1]",1
753820,"[1, 1, 1, 2, 1]",1
579465,"[1, 2, 2, 1, 2, 1]",1
284095,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2]",1
489678,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1]",1
674474,"[1, 1, 1, 1, 1, 1]",1
828547,"[1, 1]",1
70255,"[1, 1, 1, 1]",1
142451,"[1, 1, 1]",1
932728,"[2, 1, 1, 1, 1, 1]",1
1047727,[1],1
112890,"[1, 1, 2, 1, 2, 2, 1, 3, 1]",1
62579,"[1, 2, 1, 1]",1
994037,"[2, 1, 3, 1, 1, 1, 2, 1, 1, 1]",0
575143,"[1, 2, 1, 1, 2, 1]",1
919606,[1],1
36306,"[1, 1]",1
840571,"[2, 1]",1
208085,"[2, 1, 1, 1, 2, 1, 1, 2]",1
902301,"[1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1]",1
885974,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1
46842,"[2, 1, 1, 2]",1
992452,[1],1
172192,"[1, 2, 3, 1, 2, 3, 1, 1, 2]",1
208727,"[2, 1]",1
745593,"[1, 1, 2]",1
786101,[1],1
42541,[1],1
210808,"[1, 2, 1, 1, 1, 2, 1]",1
553214,"[1, 2, 1, 1, 2, 1]",1
87228,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",1
982842,"[1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
488005,"[1, 2, 1]",1
677,[1],1
150675,"[1, 2, 1, 1, 1, 1, 2, 2, 1]",1
962574,"[2, 1, 1, 1, 1]",1
680266,"[1, 2]",1
597702,"[2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1]",1
365812,"[1, 2]",1
261788,"[1, 1, 1, 1, 1, 2, 1]",1
512239,"[1, 1, 1]",1
678079,"[2, 1]",1
360407,[1],1
845091,"[1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1]",1
37860,"[1, 1]",1
718443,"[1, 2, 1, 2, 2, 1, 2, 1]",1
203773,"[1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2]",1
911981,"[1, 1]",1
679454,"[1, 2]",1
986004,[1],1
658523,[1],1
611971,"[2, 1, 1, 2, 2, 1, 2, 1]",1
557332,"[1, 1, 1, 1, 2, 2, 1]",1
349342,"[1, 1]",1
881708,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",1
44093,"[1, 1, 1]",1
412195,"[1, 2, 1, 2, 1, 2, 1, 2]",1
210462,"[1, 2, 2, 1, 1, 2, 1, 1, 2]",1
425336,"[1, 2, 1, 2, 1, 2]",1
56525,"[1, 1, 1, 1, 1, 1]",1
446877,"[2, 1]",1
499140,"[1, 1, 1, 1, 1, 1, 1, 1]",1
234672,"[1, 2]",1
847783,"[2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1]",1
238180,"[2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1]",1
863492,"[2, 1, 1, 2, 2, 1, 1, 2, 1, 2]",1
986809,"[2, 1]",1
229758,"[1, 2]",1
223602,"[1, 1]",1
526731,[1],1
259553,"[1, 1, 1, 1, 1, 1]",1
751268,"[1, 1, 2, 1, 2, 1]",1
307242,[1],1
810133,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1]",1
507391,"[2, 1]",1
378942,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1
761076,"[1, 1, 2, 1, 1]",1
500061,"[2, 1, 1, 2, 2, 1]",1
466887,"[1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2]",1
249298,[1],1
12055,"[2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2]",1
375724,"[1, 1, 2, 1, 2, 3, 2, 1, 4, 3, 4, 1, 4, 1, 4, 4, 4, 1, 4, 1]",1
729708,"[1, 2, 2, 1]",1
1038628,[1],1
941311,"[1, 1, 1, 2, 1, 2]",1
684777,"[1, 1, 2]",1
901397,[1],1
984897,"[1, 1, 1]",1
1005351,"[1, 1, 1, 1, 1, 1, 1, 1]",1
311428,[1],1
671375,[1],1
865234,[1],1
27941,"[2, 1, 1, 2]",1
796044,"[1, 1]",1
361617,"[2, 1]",1
856808,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
607227,"[2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1]",1
424041,"[1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2]",1
1036225,[1],1
965358,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1]",1
285528,"[1, 1, 1, 1, 1, 1, 1]",1
181596,[1],1
267944,"[1, 1]",1
966878,[1],1
927238,"[1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1]",1
24329,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",1
899456,"[2, 1, 2, 1]",1
851650,[1],1
394077,"[1, 2]",1
576723,"[1, 1]",1
261635,"[2, 1]",1
28663,"[2, 1]",1
369666,"[1, 2, 2, 1]",1
970172,"[1, 2, 2, 1]",1
694218,"[1, 2, 2, 1]",1
793027,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2]",1
463833,"[1, 2, 1, 2]",1
637682,"[2, 1]",1
827068,"[1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1]",1
144385,"[1, 2, 2, 1]",1
366324,"[1, 2]",1
458299,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1]",1
141718,"[1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1]",1
330285,[1],1
215676,"[2, 1]",1
17116,"[1, 1, 1, 1, 1, 1]",1
838484,"[2, 1, 3, 1, 1, 1, 1]",1
83573,"[1, 1, 2]",1
895634,"[2, 1]",1
264575,"[1, 1, 1]",1
143524,"[2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2]",1
124095,"[2, 1, 2, 1, 2, 1]",1
46327,"[2, 1]",1
106962,"[1, 2]",1
938149,"[2, 1, 2, 1, 2, 1]",1
661000,"[1, 1, 2, 2, 1]",1
598088,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2]",1
8079,"[2, 1]",1
665277,"[1, 2]",1
323527,[1],1
730749,"[1, 1]",1
193629,"[1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1]",1
551010,[1],1
614050,"[2, 1, 2, 1, 1, 2]",1
979804,"[1, 1]",1
608928,"[1, 2, 1, 2, 1, 2]",1
92,"[1, 2, 1, 2]",1
409143,"[2, 1]",1
615736,"[2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1]",1
117652,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
358640,"[1, 2, 1]",1
538181,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1]",1
535327,"[2, 1, 3]",1
366553,"[1, 2, 1]",1
95780,"[1, 2, 3, 1]",1
799860,"[1, 2]",1
170205,[1],1
464901,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1
261275,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",1
150892,[1],1
851637,"[2, 1]",1
64403,"[2, 1]",1
971322,"[1, 1]",1
506826,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
978450,"[2, 1, 2, 1, 1, 2]",1
673174,"[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1
131609,"[1, 1, 2, 1, 1, 2, 1, 1, 2]",1
445770,"[2, 1]",1
1006366,[1],1
740299,[1],1
50538,"[2, 1]",1
629881,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2]",1
715541,[1],1
680771,"[2, 1]",1
974076,"[2, 1]",1
415974,"[1, 2, 2, 1, 2, 1, 1, 2]",1
68683,"[1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2]",1
361417,[1],1
432075,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
991585,"[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",1
998464,"[1, 1, 1, 2]",1
309623,[1],1
386149,[1],1
766171,"[2, 1]",1
392265,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
481262,"[2, 1, 3]",1
510764,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1]",1
45295,"[2, 1]",1
253961,"[1, 1, 1, 1, 1, 1]",1
428624,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2]",1
178292,"[2, 1]",1
267581,"[1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1]",1
428547,[1],1
498749,"[2, 1]",1
859115,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1]",1
513329,"[2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1
416926,"[2, 1]",1
816464,"[1, 2, 2, 1]",1
664622,"[1, 2, 1, 2, 1, 2]",1
597700,[1],1
271213,"[1, 1, 1]",1
240893,"[1, 1, 2, 1, 1, 2, 2, 1, 2, 1]",1
207919,"[1, 1, 1, 1, 1]",1
375646,"[1, 1, 2, 2, 1]",1
1029528,"[1, 2]",1
114293,[1],1
736437,"[1, 1, 2, 1]",1
1041429,"[1, 2]",1
792699,"[1, 2]",1
469856,[1],1
415189,"[1, 2]",1
690740,"[1, 2]",1
749829,"[1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2]",1
1008286,"[1, 2, 2, 1]",1
27342,"[1, 1, 1, 1, 1]",1
584269,"[2, 1]",1
940865,"[1, 1, 1]",1
858111,"[1, 2, 1, 2, 1, 1, 2, 1, 2, 3, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 3, 1, 1, 2, 2, 1]",1
291071,"[1, 2, 1]",1
696735,[1],1
30133,"[1, 1, 1, 1, 1, 1]",1
418555,[1],1
702891,[1],1
325863,[1],1
244334,[1],1
54153,"[2, 1, 1, 2, 1, 1]",1
860784,"[1, 2]",1
495574,"[2, 1]",1
660506,[1],1
461844,"[2, 1, 2, 1, 2, 1, 2, 1]",1
219865,"[1, 1, 1, 1]",1
273359,"[1, 1, 1, 1]",1
62923,[1],1
243032,"[1, 1, 1, 1, 1, 1]",1
724826,"[1, 1, 2, 1, 2, 1, 2, 1]",1
253754,"[1, 1, 1]",1
142811,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1]",1
1036482,"[2, 1]",1
748082,[1],1
899889,"[1, 2]",1
745787,[1],1
1009463,"[1, 1, 1, 1]",1
476949,"[1, 1, 1, 1, 1, 1, 1]",1
246945,"[2, 1]",1
318976,"[2, 1, 1, 2, 2, 1]",1
262273,[1],1
130092,"[1, 2]",1
835952,"[1, 2]",1
545408,"[2, 1]",1
365073,"[1, 1, 1]",1
931123,"[1, 2]",1
427000,[1],1
724617,"[2, 1]",1
1005539,"[2, 1]",1
680108,"[2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2]",1
910825,"[1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1]",1
1020709,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",1
87310,[1],1
376823,"[2, 1]",1
326223,"[1, 2, 1, 1, 2, 2, 1, 1, 2]",1
391613,"[1, 1, 1, 2, 1, 1, 1, 1]",1
884686,"[1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1]",1
702396,[1],1
358648,"[1, 1, 2, 1, 2, 1, 2]",1
489679,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",1
738664,"[1, 1, 1]",1
759287,"[1, 1, 1, 2, 1]",1
485032,"[1, 2]",1
290053,"[1, 2]",1
234400,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1]",1
249704,"[1, 1, 1, 1, 2, 1]",1
899974,"[1, 2, 1]",1
905201,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
437807,"[2, 1, 1, 2]",1
216072,"[1, 2, 1, 1]",1
111726,"[2, 1, 2, 1, 2, 1, 2, 1, 1, 2]",1
1046168,"[1, 2]",1
360510,"[1, 2, 1, 2]",1
1030631,"[2, 1]",1
178647,"[2, 1]",1
221369,"[1, 2, 1, 1]",1
871405,"[1, 1, 1, 1, 2, 1]",1
728299,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1
382597,[1],1
658906,"[1, 2]",1
259209,"[1, 2]",1
202464,"[1, 2]",1
740659,"[1, 2]",1
817897,[1],1
932258,"[1, 1, 1, 1, 1]",1
183550,"[1, 1]",1
229351,[1],1
491325,"[1, 2]",1
193185,"[1, 1, 1, 1, 1]",1
76513,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1]",1
822262,"[1, 2, 1, 2, 2, 1, 1, 2]",1
750755,"[1, 1, 1, 2, 1, 1, 1, 2, 1]",1
429217,[1],1
155252,"[2, 1, 2, 1, 1, 2]",1
288513,"[1, 1, 2]",1
691117,"[1, 1, 2, 1, 2, 1, 2, 1]",1
48361,"[1, 2]",1
688251,[1],1
947666,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",1
981025,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1]",1
731984,"[2, 1]",1
720543,"[1, 2, 1, 1]",1
404425,"[2, 1, 1]",1
901741,"[1, 1, 1, 1, 1, 1, 1]",1
728859,"[1, 1]",1
730766,"[2, 1]",1
14785,[1],1
950840,"[1, 1]",1
729200,"[1, 2, 1, 2]",1
586141,"[2, 1]",1
289590,[1],1
742390,"[2, 1]",1
238666,"[1, 1, 1, 1, 1, 1, 1]",1
532867,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1]",1
845155,[1],1
576925,"[1, 2, 2, 1, 2, 1, 1, 2]",1
259759,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1]",1
593897,"[1, 2]",1
397653,[1],1
788392,"[2, 1]",1
407812,[1],1
484803,"[2, 1, 2, 1, 1]",1
359095,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2]",1
477716,"[1, 2, 1, 2, 2, 1]",1
214400,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",1
40755,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1]",1
909216,"[2, 1]",1
327325,"[1, 1, 1, 2, 1]",1
1043683,"[1, 2, 1, 2, 1]",1
868700,"[1, 1, 1]",1
344185,[1],1
851140,"[1, 1, 2, 1, 1, 2, 1, 1, 1]",1
646448,[1],1
624285,"[1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 4, 3, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",1
15113,"[1, 2, 1]",1
147870,"[1, 1]",1
619331,"[1, 2]",1
541739,"[2, 1, 2, 1]",1
1030936,[1],1
183353,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1]",1
703766,[1],1
632472,"[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",1
667985,"[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1]",1
214127,[1],1
855007,"[1, 2, 1]",1
811286,[1],1
948375,"[1, 1, 1, 1, 1]",1
957678,"[2, 1, 1, 2, 1, 2]",1
155400,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
607431,[1],1
685407,"[1, 2, 1, 2, 1, 2, 1]",1
971379,"[2, 1, 2, 1]",1
366628,"[1, 1, 2, 1, 3, 4, 1, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 1, 2, 1, 4, 1, 4, 4, 1, 4, 1, 4, 4, 4, 4, 4, 4, 4]",0
159270,"[2, 1, 1, 2, 2, 1, 1, 2]",1
749225,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1]",1
270337,"[1, 1, 1, 1, 1, 1, 1, 1]",1
1017326,"[1, 1, 2]",1
222808,"[2, 1, 1, 2]",1
761241,[1],1
260060,[1],1
1012976,"[1, 2]",1
1045624,"[1, 1, 1, 1]",1
387250,[1],1
429910,"[2, 1]",1
114820,"[2, 1]",1
8491,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2]",1
73927,[1],1
414605,[1],1
322786,"[1, 1, 1]",1
867400,"[1, 2, 1]",1
441293,"[1, 1, 2, 1, 1, 2, 1]",1
549855,"[1, 2]",1
780370,"[1, 2]",1
50841,[1],1
78214,"[1, 1, 1, 1, 1, 1, 1]",1
202800,"[1, 1, 1, 1, 1]",1
877076,"[1, 2]",1
952753,"[1, 1]",1
769279,"[1, 2]",1
371116,"[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1]",1
221909,[1],1
740312,"[1, 1, 2, 1, 3, 1, 1]",1
88534,"[1, 2, 2, 1, 2, 1, 1, 2]",1
348092,"[1, 1, 1, 1]",1
20849,"[2, 1, 1, 1, 2, 1, 1]",1
415580,"[1, 2]",1
127132,"[1, 2, 1, 1, 2, 1]",1
205031,[1],1
541129,"[1, 2]",1
217586,"[2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 3, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2]",1
545112,[1],1
1015524,"[1, 1, 1, 1]",1
911611,"[1, 2]",1
90788,[1],1
431960,"[1, 1, 1, 1]",1
1018819,"[1, 1, 1, 1]",1
849298,"[1, 1, 2, 1, 1, 2, 1, 2, 1, 1]",1
38372,"[2, 1, 1, 2, 1, 2, 1, 2, 1, 2]",1
990418,"[2, 1]",1
933415,"[1, 2]",1
439189,"[2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1]",1
361716,"[1, 2, 2, 1]",1
1455,"[1, 2]",1
594618,"[1, 2]",1
988503,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
376706,"[1, 2]",1
9634,"[1, 1, 1]",1
487991,"[1, 1, 1, 2, 1, 2, 2, 1]",1
898056,[1],1
503696,[1],1
903114,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1
341737,"[2, 1]",1
491554,"[1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 4, 3, 1, 1, 1, 1, 2, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 4, 4, 4, 1, 1]",1
621514,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1]",1
541569,[1],1
230364,"[1, 2]",1
575641,"[2, 1]",1
229081,"[1, 2]",1
120481,"[1, 1]",1
705894,"[1, 1, 1, 1, 1]",1
926247,"[2, 1, 2, 1, 1, 2]",1
228781,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2]",1
61134,[1],1
787613,"[1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",1
713446,"[2, 1, 1, 1, 1, 1, 1, 1]",1
910828,[1],1
670699,"[1, 2, 1, 2, 1]",1
885125,"[1, 2, 1, 2, 1, 2, 1]",1
1016291,"[1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]",0
779565,[1],1
440181,[1],1
379502,"[2, 1]",1
486766,"[1, 1]",1
132394,[1],1
18976,"[1, 2]",1
929758,[1],1
588989,"[2, 1]",1
256197,[1],1
521691,"[1, 1]",1
202809,[1],1
867083,[1],1
142373,"[2, 1, 1]",1
358128,"[2, 1]",1
384572,[1],1
114563,"[1, 2, 1, 2]",1
